Company,Address Line 1,City,State,ZipCode,Employee Size (5) - Location,Sales Volume (9) - Location,Latitude,Longitude,Sector Code
WILMINGTON MUTUAL INSURANCE,107 MAPLE DR,SPRING GROVE,MN,55974,2,372,43.56138,-91.63592,22
FARMERS CO-OP,635 E MAIN ST,SPRING GROVE,MN,55974,5,927,43.564347,-91.642611,10
WILMINGTON MUTUAL INSURANCE,107 MAPLE DR,SPRING GROVE,MN,55974,2,372,43.56138,-91.63592,22
WILMINGTON MUTUAL INSURANCE,107 MAPLE DR,SPRING GROVE,MN,55974,2,372,43.56138,-91.63592,22
FARMERS COOPERATIVE ELEVATOR,306 2ND AVE NW,SPRING GROVE,MN,55974,10,2347,43.562677,-91.640874,10
WILMINGTON MUTUAL INSURANCE,107 MAPLE DR,SPRING GROVE,MN,55974,2,372,43.56138,-91.63592,22
TRI-COUNTY ELECTRIC CO-OP,301 N PLEASANT AVE,SPRING VALLEY,MN,55975,3,126,43.690601,-92.39625,40
BLOOMFIELD MUTUAL INS,1012 S SECTION AVE,SPRING VALLEY,MN,55975,4,744,43.67924,-92.38986,22
ALL-AMERICAN COOPERATIVE,113 4TH ST SE,STEWARTVILLE,MN,55976,15,17900,43.85321,-92.48589,10
GREENWAY COOPERATIVE,111 6TH ST SE,STEWARTVILLE,MN,55976,2,5474,43.860119,-92.477093,10
GRINNELL MUTUAL INSURANCE CO,812 5TH AVE SE,STEWARTVILLE,MN,55976,3,558,43.84342,-92.48067,22
WANAMINGO MUTUAL INSURANCE,209 MAIN ST,WANAMINGO,MN,55983,2,372,44.303996,-92.790311,22
FARM COUNTRY CO-OP,,WANAMINGO,MN,55983,3,715,44.293832,-92.785504,10
A G PARTNERS CO-OP,89 MAIN ST,WANAMINGO,MN,55983,2,4007,44.308748,-92.790688,10
NORTHWESTERN MUTUAL FINANCIAL,53 E 3RD ST # 203,WINONA,MN,55987,2,372,44.052069,-91.635837,23
BLUFF COUNTRY CO-OP,121 W 2ND ST,WINONA,MN,55987,25,2647,44.053748,-91.637945,10
CATHOLIC MUTUAL GROUP,1160 W WABASHA ST,WINONA,MN,55987,2,372,44.052296,-91.667641,22
ALTRA FEDERAL CREDIT UNION,526 ORRIN ST,WINONA,MN,55987,10,2730,44.049011,-91.679783,20
ALTRA FEDERAL CU-WINONA,526 ORRIN ST,WINONA,MN,55987,6,1638,44.049011,-91.679783,20
NORTHWESTERN MUTUAL FINANCIAL,902 E 2ND ST # 170,WINONA,MN,55987,1,186,44.04725,-91.61279,23
AFFINITY PLUS FEDERAL CU,111 RIVERFRONT # 100,WINONA,MN,55987,5,1365,44.053338,-91.633302,20
FARMERS COOPERATIVE DRYERS,315 FILLMORE ST E,WYKOFF,MN,55990,3,579,43.708004,-92.267624,10
GOODHUE COUNTY CO-OP ELECTRIC,1410 NORTHSTAR DR,ZUMBROTA,MN,55992,20,20380,44.302535,-92.685063,40
AFFINITY PLUS FEDERAL CU,13 CENTENNIAL STUDENT UN # B,MANKATO,MN,56001,7,1911,44.14982,-93.999355,20
NORTHWESTERN MUTUAL LIFE INS,44 GOOD COUNSEL DR # 300,MANKATO,MN,56001,14,2604,44.18672,-93.98083,22
NORTHWESTERN MUTUAL LIFE INS,44 GOOD COUNSEL DR # 300,MANKATO,MN,56001,2,372,44.18672,-93.98083,22
NORTHWESTERN MUTUAL LIFE INS,44 GOOD COUNSEL DR # 300,MANKATO,MN,56001,2,372,44.18672,-93.98083,22
MINNESOTA VALLEY FEDERAL CU,1640 ADAMS ST,MANKATO,MN,56001,28,21002,44.17016,-93.96208,20
BENCO ELECTRIC CO-OP,20946 549TH AVE,MANKATO,MN,56001,34,7078,44.14924,-94.08105,40
MINNESOTA VALLEY FEDERAL CU,100 MEMORIAL VIEW CT # 100,MANKATO,MN,56001,6,1638,44.16818,-93.99964,20
NORTHERN ENERGY FEDERAL CU,210 E LIME ST,MANKATO,MN,56001,1,273,44.17746,-93.99045,20
NORTHWESTERN MUTUAL FINANCIAL,1600 MADISON AVE # 109,MANKATO,MN,56001,2,372,44.167065,-93.964292,23
CRYSTAL VALLEY CO-OPERATIVE,,MANKATO,MN,56001,10,27373,44.154928,-93.984849,10
CRYSTAL VALLEY CO-OP,1804 N RIVERFRONT DR,MANKATO,MN,56001,5,927,44.18442,-93.98651,10
KATO ENGINEERING EMPLOYEES CU,2075 HOWARD DR W,NORTH MANKATO,MN,56003,2,546,44.182937,-94.050892,20
SOUTH CENTRAL SVC CO-OP,2075 LOOKOUT DR,NORTH MANKATO,MN,56003,15,,44.190538,-94.05389,32
SOUTH CENTRAL SVC CO-OP,1610 COMMERCE DR,NORTH MANKATO,MN,56003,20,,44.18106,-94.03053,32
NORTHERN COUNTRY CO-OP,89096 OAKLAND AVE,ALBERT LEA,MN,56007,6,2992,43.6734,-93.08716,10
QUEEN EMPLOYEES CREDIT UNION,1407 N HIGHWAY 13,ALBERT LEA,MN,56007,2,546,43.671722,-93.401307,20
FREEBORN COUNTY CO-OP OIL,78242 150TH ST,ALBERT LEA,MN,56007,7,,43.612505,-93.299515,10
UNITED EMPLOYEES CREDIT UNION,430 BRIDGE AVE,ALBERT LEA,MN,56007,9,9680,43.65331,-93.35923,20
CITY COUNTY EMPLOYEES FED CU,1719 W MAIN ST,ALBERT LEA,MN,56007,5,1365,43.646403,-93.389804,20
FARMERS MUTUAL INSURANCE CO,25380 STATE HIGHWAY 13,ALBERT LEA,MN,56007,4,744,43.723893,-93.4486,22
CITY COUNTY EMPLOYEES CU,221 E CLARK ST,ALBERT LEA,MN,56007,4,1092,43.649873,-93.367053,20
NORTHWESTERN MUTUAL FINANCIAL,206 N BROADWAY AVE,ALBERT LEA,MN,56007,3,558,43.650758,-93.368534,23
TRADES LABOR FEDERAL CU,610 S BROADWAY AVE,ALBERT LEA,MN,56007,5,1365,43.644769,-93.368837,20
FREEBORN MOWER CO-OP,2501 E MAIN ST,ALBERT LEA,MN,56007,27,27513,43.660505,-93.322469,40
FREEBORN COUNTY CO-OP,1840 MARGARETHA AVE,ALBERT LEA,MN,56007,54,,43.62689,-93.35944,10
ACCENTRA CREDIT UNION,1619 BLAKE AVE,ALBERT LEA,MN,56007,7,1911,43.66401,-93.32888,20
FREEBORN COUNTY CO-OP OIL CO,125 NORTHSTAR RD,ALDEN,MN,56009,7,4144,43.66348,-93.58221,10
NORTHERN COUNTRY CO-OP,174 1ST AVE W,ALDEN,MN,56009,6,11600,43.670071,-93.578169,10
SOUTH CENTRAL MUTUAL INS CO,1120 GIANT DR,BLUE EARTH,MN,56013,3,558,43.651989,-94.095706,22
STATELINE COOPERATIVE,34125 110TH ST,BLUE EARTH,MN,56013,1,185,43.6459,-94.185226,10
HARVEST LAND CO-OP,,COMFREY,MN,56019,4,772,44.108324,-94.903133,10
NORTHERN COUNTRY CO-OP,66875 180TH ST,CONGER,MN,56020,2,386,43.61495,-93.528817,10
WINNEBAGO COOPERATIVE TELE,107 MAPLE ST S,CONGER,MN,56020,2,,43.61495,-93.528817,41
CRYSTAL VALLEY CO-OP,501 2ND ST,DARFUR,MN,56022,8,3945,44.065434,-94.794599,10
CENTRAL COOPERATIVE,502 SW 42ND AVE,ELLENDALE,MN,56026,8,21898,43.877173,-93.30573,10
CRYSTAL VALLEY CO-OP,51711 221ST AVE,ELYSIAN,MN,56028,1,185,44.217562,-93.709201,10
SOUTHERN VALLEY CO-OP,,ELYSIAN,MN,56028,5,927,44.202859,-93.702079,10
NORTHERN COUNTRY CO-OP,248 STATE ST,EMMONS,MN,56029,1,193,43.505578,-93.488628,10
WINNEBAGO CO-OP TELE ASSN MAIN,127 LAKE ST E,EMMONS,MN,56029,2,,43.505578,-93.488628,41
FAIRMONT FARMERS MUTUAL INS,118 DOWNTOWN PLZ,FAIRMONT,MN,56031,9,1674,43.65367,-94.46195,22
SOUTHERN PLAINS ED CO-OP,201 E 3RD ST,FAIRMONT,MN,56031,5,,43.65509,-94.46065,32
BENCO ELECTRIC CO-OP,265 STATE HIGHWAY 254,FROST,MN,56033,4,4076,43.586865,-93.92086,40
MN FAMILY FARMS CO-OP,54331 137TH ST,GOOD THUNDER,MN,56037,,,43.94763,-94.10116,10
HAYWARD COOPERATIVE,111 CSAH 26,HAYWARD,MN,56043,9,4000,43.650409,-93.242983,10
HAYWARD COOPERATIVE FERTILIZER,20470 810TH AVE,HAYWARD,MN,56043,10,14334,43.650409,-93.242983,10
CRYSTAL VALLEY CO-OP,3829 SW 93RD ST,HOPE,MN,56046,6,1112,43.960395,-93.275735,10
CRYSTAL VALLEY CO-OP,7800 OLD US HIGHWAY 14,JANESVILLE,MN,56048,7,3452,44.094781,-93.635987,10
FARMERS COOPERATIVE ASSN,110 W FRONT ST,KIESTER,MN,56051,3,,43.538699,-93.713798,10
FARMERS COOPERATIVE ASSN,100 FRONT ST,KIESTER,MN,56051,9,22307,43.534286,-93.708188,10
LA FAYETTE ELEVATOR-GRAIN,640 SKYVIEW AVE,LAFAYETTE,MN,56054,2,370,44.445028,-94.396754,10
UNITED FARMERS CO-OP,840 PIONEER AVE,LAFAYETTE,MN,56054,40,19950,44.44798,-94.39358,10
LAFAYETTE PARTS DEPT,840 PIONEER AVE,LAFAYETTE,MN,56054,35,6492,44.44798,-94.39358,10
FARMERS COOPERATIVE LAFAYETTE,PO BOX 4,LAFAYETTE,MN,56054,50,9274,44.445028,-94.396754,10
UNITED FARMERS CO-OP,,LAFAYETTE,MN,56054,,,44.445028,-94.396754,10
CRYSTAL VALLEY CO-OP,711 E HUMPHREY ST # 1,LAKE CRYSTAL,MN,56055,5,927,44.10717,-94.20972,10
CRYSTAL VALLEY CO-OP,721 W HUMPHREY ST,LAKE CRYSTAL,MN,56055,40,2500,44.111897,-94.216229,10
CRYSTAL VALLEY CO-OP,111 S BROADWAY,LA SALLE,MN,56056,3,6010,43.982338,-94.628525,10
UNITED FARMERS CO-OP,316 N MAIN ST,LE SUEUR,MN,56058,14,11200,44.46417,-93.9139,10
GENESIS COOPERATIVE ASSOC,901 N 4TH ST,LE SUEUR,MN,56058,14,13100,44.4688,-93.90314,10
CRYSTAL VALLEY CO-OP,317 4TH ST NE,MADELIA,MN,56062,15,8880,44.055703,-94.41053,10
CRYSTAL VALLEY CO-OP,83737 290TH ST,MADELIA,MN,56062,140,25968,44.048749,-94.41219,10
GENEX COOPERATIVE,703 4TH ST NW,MONTGOMERY,MN,56069,30,13220,44.44688,-93.58412,10
RIVER COUNTRY CO-OP,600 4TH ST SW,MONTGOMERY,MN,56069,7,19161,44.432984,-93.58529,10
COOPERATIVE RESOURCES INTL,703 4TH ST NW,MONTGOMERY,MN,56069,5,927,44.44688,-93.58412,10
HEARTLAND CREDIT UNION,225 CHALUPSKY AVE SE,NEW PRAGUE,MN,56071,5,1365,44.541653,-93.556784,20
NORTHWESTERN MUTUAL FINANCIAL,517 3RD ST N,NEW ULM,MN,56073,2,372,44.31572,-94.46243,23
NORTHWESTERN MUTUAL FINANCIAL,517 3RD ST N,NEW ULM,MN,56073,1,186,44.31572,-94.46243,23
NORTHWESTERN MUTUAL FINANCIAL,101 N GERMAN ST # 133,NEW ULM,MN,56073,3,558,44.31445,-94.45876,23
FARMERS COOPERATIVE OF HANSKA,13040 COUNTY ROAD 25,NEW ULM,MN,56073,1,2003,44.267937,-94.433016,10
UNITED FARMERS CO-OP,40137 577TH LN,NEW ULM,MN,56073,15,7481,44.367562,-94.425136,10
NORTHWESTERN MUTUAL FINANCIAL,422 CENTER ST,NEW ULM,MN,56073,2,372,44.313916,-94.457967,23
UNITED FARMERS CO-OP,40339 STATE HIGHWAY 15,NEW ULM,MN,56073,4,741,44.362804,-94.422512,10
FARMERS COOPERATIVE OF HANSKA,201 WATER ST,NEW ULM,MN,56073,5,965,44.312718,-94.470523,10
CYSTRAL VALLEY CO-OP,PO BOX 78,NICOLLET,MN,56074,5,12393,44.276694,-94.190283,10
NEW SWEDEN MUTUAL INSURANCE CO,714 3RD ST,NICOLLET,MN,56074,3,558,44.27631,-94.18714,22
MC PHERSON MN LAKE MUTUAL INS,105 E MAIN ST,ST CLAIR,MN,56080,4,744,44.078358,-93.855388,22
NUWAY COOPERATIVE,119 3RD ST N,ST JAMES,MN,56081,21,57484,43.981588,-94.635587,10
WATERTOWN COOPERATIVE ELEV,77036 330TH ST,ST JAMES,MN,56081,2,,44.007849,-94.530686,10
ST PETER FOOD CO-OP DELI,228 W MULBERRY ST,ST PETER,MN,56082,50,5294,44.32265,-93.959977,11
ST PETER FOOD CO-OP,228 W MULBERRY ST,ST PETER,MN,56082,5,927,44.32265,-93.959977,11
RENVILLE COOPERATIVE TRAN ASSN,47190 391ST LN,ST PETER,MN,56082,17,3992,44.26619,-94.05086,13
UNITED FARMERS CO-OP,37597 STATE HIGHWAY 22,ST PETER,MN,56082,4,741,44.411896,-94.113973,10
MEADOWLANDS FARMERS CO-OP,220 N MAIN ST,SANBORN,MN,56083,15,21501,44.205145,-95.12778,10
STARK FARMERS MUTUAL INSURANCE,244 MAIN ST E,SLEEPY EYE,MN,56085,4,744,44.29753,-94.72016,22
RIVER REGION CO-OP,OAK ST NE,SLEEPY EYE,MN,56085,1,193,44.296759,-94.730204,10
RIVER REGION CO-OP,27875 COUNTY ROAD 27,SLEEPY EYE,MN,56085,40,19900,44.296719,-94.743028,10
SPRINGFIELD CO-OP CREAMERY,27805 COUNTY ROAD 27,SLEEPY EYE,MN,56085,6,12021,44.296919,-94.738328,10
RIVER REGION CO-OP,27811 US HIGHWAY 14,SLEEPY EYE,MN,56085,1,185,44.296759,-94.730204,10
RIVER REGION CO-OP,24571 225TH AVE,SLEEPY EYE,MN,56085,20,40071,44.296759,-94.730204,10
BROWN COUNTY RURAL ELECTRIC,24386 STATE HIGHWAY 4,SLEEPY EYE,MN,56085,16,16304,44.296759,-94.730204,40
RIVER REGION CO-OP,27865 COUNTY ROAD 27,SLEEPY EYE,MN,56085,7,10034,44.296759,-94.730204,10
SOUTHPOINT FEDERAL CU,920 MAIN ST E,SLEEPY EYE,MN,56085,60,16380,44.297368,-94.711786,20
HARVEST LAND CO-OP,36609 US HIGHWAY 14,SPRINGFIELD,MN,56087,50,11463,44.255201,-94.921947,10
SOUTH POINT FEDERAL CU,975 CENTRAL ST,SPRINGFIELD,MN,56087,10,2730,44.238895,-94.989956,20
SPRINGFIELD COOPERATIVE CRMRY,120 S O CONNELL AVE,SPRINGFIELD,MN,56087,5,10017,44.23715,-94.97831,10
DAIRYLAND POWER CO-OP,506 DEPOT ST,TWIN LAKES,MN,56089,15,15285,43.561223,-93.422677,40
CRYSTAL VALLEY CO-OP,303 RAILROAD ST,VERNON CENTER,MN,56090,4,772,43.962097,-94.226119,10
AUSTIN MUTUAL INSURANCE CO,1000 ELM AVE W,WASECA,MN,56093,113,21018,44.078859,-93.524242,22
DIVERSIFIED CREDIT UNION,299 JOHNSON AVE SW # 130,WASECA,MN,56093,3,819,44.06943,-93.51065,20
MID-STATE MUTUAL INSURANCE CO,116 2ND AVE NW,WASECA,MN,56093,3,558,44.072532,-93.510735,22
SOUTHERN PLAIN EDUCATION CO-OP,620 1ST AVE SW,WINNEBAGO,MN,56098,2,,43.766521,-94.178455,32
CORN PLUS CO-OP LLLP,711 6TH AVE SE,WINNEBAGO,MN,56098,5,1040,43.760545,-94.153479,10
SOUTHERN PLAINS EDUC CO-OP,132 1ST AVE SE,WINNEBAGO,MN,56098,5,927,43.76655,-94.163383,32
COUNTRY PRIDE SVC CO-OP,251 1ST AVE S,WINDOM,MN,56101,2,1184,43.855548,-95.114768,10
NEW VISION CO-OP,125 16TH ST,WINDOM,MN,56101,7,1709,43.869805,-95.123726,10
NEW VISION CO-OP,127 16TH ST,WINDOM,MN,56101,6,1158,43.869805,-95.123726,10
F C A CO-OP WILDER LOCATION,92463 440TH AVE,WINDOM,MN,56101,1,185,43.869805,-95.123726,10
PLUM CREEK FOOD CO-OP,910 4TH AVE,WINDOM,MN,56101,4,953,43.865537,-95.117887,11
FCA CO-OP,10 COUNTY ROAD 86,WINDOM,MN,56101,1,185,43.833629,-95.201404,10
SOUTHWEST MUTUAL INS,,ADRIAN,MN,56110,2,372,43.632526,-95.937438,22
ADRIAN COOPERATIVE OIL,221 N MAINE AVE,ADRIAN,MN,56110,15,8880,43.639533,-95.933645,10
MEADOWLAND FARMERS CO-OP,210 NE 3RD ST,AVOCA,MN,56114,4,772,43.950097,-95.641714,10
WESTERN MUTUAL FIRE INS CO,125 3RD ST,BALATON,MN,56115,5,930,44.23353,-95.87176,22
WESTERN MUTUAL FARMERS INS CO,113 3RD ST,BALATON,MN,56115,2,372,44.23368,-95.87152,22
UNITED FARMERS CO-OP,2825 MARKET ST,BIGELOW,MN,56117,5,965,43.505158,-95.69169,10
NEW VISION CO-OP,867 1ST AVE,BINGHAM LAKE,MN,56118,8,1544,43.903841,-95.042582,10
SOUTHWEST MINNESOTA AGRIFUELS,40212 510TH AVE,BINGHAM LAKE,MN,56118,1,185,43.902814,-95.058861,10
COUNTRY PRIDE SVC CO-OP,144 9TH ST,BINGHAM LAKE,MN,56118,50,10500,43.906644,-95.044965,10
NEW VISION CO-OP,931 1ST AVE,BREWSTER,MN,56119,5,2493,43.697243,-95.466766,10
NEW VISION CO-OP,38438 210TH ST,BREWSTER,MN,56119,1,26100,43.6902,-95.47836,10
CHANDLER COOPERATIVE,151 5TH ST,CHANDLER,MN,56122,5,2960,43.928636,-95.949124,10
CHANDLER COOPERATIVE,MAIN ST,CHANDLER,MN,56122,13,6411,43.906738,-95.953446,10
CHANDLER COOPERATIVE,320 TROSKY RD W,EDGERTON,MN,56128,26,71171,43.878157,-96.134119,10
CHANDLER CO-OP AGRONOMY CTR,360 W RAILROAD ST,EDGERTON,MN,56128,3,6010,43.870097,-96.128706,10
NOBLES COUNTY CO-OP OIL CNX,102 FRONT ST E,FULDA,MN,56131,1,,43.869735,-95.599487,10
FARMERS COOPERATIVE SOCIETY,17 COUNTRY LN,FULDA,MN,56131,6,1158,43.888475,-95.561136,10
FULDA AREA CREDIT UNION,205 N ST PAUL AVE,FULDA,MN,56131,20,10558,43.870907,-95.600122,20
NEW VIEW CO-OP,200 N MAIN ST,DUNDEE,MN,56131,1,193,43.84574,-95.466907,10
NEW VISION CO-OP,101 9TH ST,HERON LAKE,MN,56137,7,14025,43.796526,-95.319762,10
NEW VISION CO-OP,101 10TH ST,HERON LAKE,MN,56137,4,772,43.797694,-95.319284,10
NEW VISION CO-OP,521 41ST ST,HILLS,MN,56138,6,12700,43.54615,-96.36831,10
FCA COOPERATIVE,119 COUNTY ROAD 23,JACKSON,MN,56143,13,3052,43.617514,-94.99776,10
FEDERATED RURAL ELECTRIC ASSN,102 N GUIDE ST,JACKSON,MN,56143,4,832,43.617514,-94.99776,40
FULDA AREA CREDIT UNION,169 INDUSTRIAL PARK,JACKSON,MN,56143,5,1365,43.617514,-94.99776,20
FEDERATED RURAL ELECTRIC ASSN,77100 HIGHWAY 71 S,JACKSON,MN,56143,25,25475,43.60436,-94.994281,40
FCA CO-OP,227 NORTH HWY,JACKSON,MN,56143,10,1854,43.617514,-94.99776,10
FCA CO-OP,105 JACKSON ST,JACKSON,MN,56143,50,,43.62811,-94.97887,10
EASTERN FARMERS CO-OP,401 RAILROAD AVE S,JASPER,MN,56144,9,13400,43.84399,-96.40171,10
FARMERS COOPERATIVE OIL ASSN,202 E WHITED ST,JEFFERS,MN,56145,1,592,44.055881,-95.195091,10
NEW VISION CO-OP,412 E PEAVEY ST,JEFFERS,MN,56145,15,2896,44.0548,-95.191983,10
NEW VISION CO-OP,,JEFFERS,MN,56145,4,772,44.057651,-95.195072,10
SOUTHWEST MN FARMERS CO-OP,109 SHEARMAN AVE,KANARANZI,MN,56146,5,927,43.543744,-96.163054,10
FCA CO-OP ELEVATOR,105 MAIN ST,LAKEFIELD,MN,56150,4,772,43.674904,-95.172311,10
CHANDLER CO-OP FERTILIZER DEPT,907 ST HWY 19,LAKE WILSON,MN,56151,5,10017,43.997207,-95.951247,10
MEADOWLAND FARMERS CO-OP,25861 US HIGHWAY 14,LAMBERTON,MN,56152,7,4144,44.231987,-95.287482,10
MEADOWLAND FARMERS CO-OP,109 1ST AVE W,LAMBERTON,MN,56152,25,63400,44.23199,-95.26503,10
MEADOWLAND FARMERS CO-OP,401 1ST AVE W,LAMBERTON,MN,56152,4,772,44.231522,-95.268589,10
NEW VISION CO-OP,106 N 3RD ST,LISMORE,MN,56155,6,1408,43.748986,-95.94872,10
LISMORE COOPERATIVE PHONE CO,,LISMORE,MN,56155,3,1113,43.748986,-95.94872,41
NEW VISION CO-OP,115 N 3RD AVE,LISMORE,MN,56155,1,234,43.750951,-95.947677,10
HEARTLAND MUTUAL INSURANCE CO,161 S 3RD AVE,LISMORE,MN,56155,6,1116,43.749201,-95.947353,22
LISMORE COOPERATIVE TELEPHONE,230 S 3RD AVE,LISMORE,MN,56155,5,1855,43.748655,-95.947624,41
EASTERN FARMERS CO-OP,402 S FREEMAN AVE,LUVERNE,MN,56156,18,8977,43.65128,-96.2099,10
EASTERN FARMERS UNION CO-OP,403 S FREEMAN AVE,LUVERNE,MN,56156,20,3500,43.656189,-96.214621,10
EASTERN FARMERS CO-OP,403 S FREEMAN AVE,LUVERNE,MN,56156,15,8880,43.656189,-96.214621,10
EASTERN FARMERS CO-OP,1940 COUNTY HIGHWAY 4,MAGNOLIA,MN,56158,10,1854,43.645181,-96.094046,10
NEW VISION CO-OP,1856 COUNTY HIGHWAY 4,MAGNOLIA,MN,56158,5,965,43.645232,-96.101908,10
EASTERN FARMERS CO-OP,102 N BROADWAY ST,MAGNOLIA,MN,56158,5,10000,43.64391,-96.07999,10
NEW VISION CO-OP,37308 COUNTY ROAD 8,MOUNTAIN LAKE,MN,56159,4,8014,43.945205,-94.879222,10
FCA CO-OP,227 N HIGHWAY 86,OKABENA,MN,56161,5,927,43.699228,-95.335476,10
FCA CO-OP,199 S FRONT ST,OKABENA,MN,56161,5,927,43.73771,-95.315377,10
F C A CO-OP,,OKABENA,MN,56161,,,43.699228,-95.335476,10
SERVICE COOPERATIVES PIPESTONE,1314 N HIAWATHA AVE,PIPESTONE,MN,56164,15,,44.02272,-96.317832,32
SWEET TOWNSHIP MUTUAL INS CO,224 S HIAWATHA AVE,PIPESTONE,MN,56164,5,930,43.998564,-96.318064,22
FCA CO-OP,125 ROHRER ST,ROUND LAKE,MN,56167,5,927,43.541983,-95.466965,10
FARMERS COOPERATIVE ASSN,125 ROHRER ST,ROUND LAKE,MN,56167,5,965,43.541983,-95.466965,10
UNITED FARMERS CO-OP,101 S THOMPSON AVE # 2,RUSHMORE,MN,56168,2,997,43.618276,-95.801744,10
FCA CO-OP,2 W 2ND ST,SHERBURN,MN,56171,2,370,43.652881,-94.727439,10
NUWAY COOPERATIVE SHERBUM,116 W 1ST ST,SHERBURN,MN,56171,4,8014,43.652881,-94.727439,10
LYON COUNTY CO-OP,3020 20TH ST,SLAYTON,MN,56172,12,7104,43.99292,-95.74984,10
CHANDLER COOPERATIVE,HIGHWAY 30 W,SLAYTON,MN,56172,5,927,43.987086,-95.753414,10
NOBLES COOPERATIVE ELECTRIC,1505 20TH ST,SLAYTON,MN,56172,6,6114,43.99137,-95.75342,40
WESTBROOK MUTUAL INSURANCE CO,313 AMERICA ST,STORDEN,MN,56174,3,558,44.037741,-95.31818,22
MEADOWLAND COOPERATIVE,4005 UNITED STATES AVE,STORDEN,MN,56174,5,965,44.039483,-95.321077,10
NU WAY CO-OP,440 HIGHWAY 4 S,TRIMONT,MN,56176,21,4814,43.761649,-94.7147,10
FCA CO-OP,340 MAIN ST W,TRIMONT,MN,56176,4,741,43.76107,-94.72092,10
NUWAY COOPERATIVE,,TRIMONT,MN,56176,5,927,43.784072,-94.713485,10
HOPE MUTUAL INSURANCE CO,139 W HIGHWAY 14,TYLER,MN,56178,5,930,44.269507,-96.140024,22
LYON LINCOLN ELECTRIC CO-OP,205 W HIGHWAY 14,TYLER,MN,56178,17,17323,44.269612,-96.14124,40
MEADOWLAND FARMERS CO-OP,11834 DUNCAN AVE,WALNUT GROVE,MN,56180,2,370,44.222054,-95.465892,10
MEADOWLAND FARMERS CO-OP,DUNCAN ST,WALNUT GROVE,MN,56180,4,772,44.222054,-95.465892,10
FEDERATED RURAL ELECTRIC ASSN,102 GUIDE ST N,WELCOME,MN,56181,7,7133,43.668625,-94.619558,40
NUWAY COOPERATIVE,402 GUIDE ST N,WELCOME,MN,56181,14,1683,43.66978,-94.61242,10
NEW VISION CO-OP,,WILMONT,MN,56185,,,43.765477,-95.827738,10
NEW VISION CO-OP,101 N 4TH AVE,WILMONT,MN,56185,,,43.765477,-95.827738,10
NEW VISION CO-OP,102 N 4TH AVE,WILMONT,MN,56185,35,6758,43.766402,-95.827706,10
NEW VISION CO-OP,1301 COUNTY ROAD 5,WORTHINGTON,MN,56187,40,7724,43.618246,-95.576633,10
NEW VISION CO-OP,,WORTHINGTON,MN,56187,4,772,43.625265,-95.600086,10
NOBLES COUNTY CO-OP OIL,1200 2ND AVE,WORTHINGTON,MN,56187,5,,43.62038,-95.59247,10
NOBLES COOPERATIVE ELECTRIC,22636 US HIGHWAY 59,WORTHINGTON,MN,56187,26,26494,43.664868,-95.59225,40
FULDA AREA CREDIT UNION,1127 RYANS RD,WORTHINGTON,MN,56187,12,3276,43.63526,-95.59925,20
HOMESTEAD CO-OP OF WORTHINGTON,1150 N CRAILSHEIM RD,WORTHINGTON,MN,56187,2,370,43.626097,-95.630328,10
COOPERATIVE CREDIT UNION,2201 1ST ST S # 101,WILLMAR,MN,56201,4,1092,45.101589,-95.041,20
LITTLE CROW SPECIAL ED CO-OP,611 5TH ST SW,WILLMAR,MN,56201,25,,45.11738,-95.04776,32
WESTCON CONSOLIDATED CO-OP,N HIGHWAY 59,APPLETON,MN,56208,4,772,45.206546,-96.018084,10
CENTRAL LAKES CO-OP,16319 HIGHWAY 12 NE,ATWATER,MN,56209,8,16028,45.134772,-94.782799,10
FARMERS CO-OP ELEVATOR CO,300 RAILROAD ST,BELLINGHAM,MN,56212,19,3669,45.15344,-96.350594,10
FARMERS MUTUAL TELEPHONE CO,301 2ND ST S,BELLINGHAM,MN,56212,6,1116,45.136189,-96.286376,41
BELLINGHAM FARMERS CO-OP FUEL,300 RAILROAD ST,BELLINGHAM,MN,56212,15,41060,45.15344,-96.350594,10
FEDERATED TELEPHONE CO-OP,,BELLINGHAM,MN,56212,3,594,45.135198,-96.286443,41
FARMERS COOPERATIVE OIL CO,102 N MAIN ST,BELVIEW,MN,56214,6,1249,44.605411,-95.329421,10
COOPERATIVE CREDIT UNION,1501 MINNESOTA AVE,BENSON,MN,56215,4,1092,45.31049,-95.60579,20
GLACIAL PLAINS CO-OP,1505 ATLANTIC AVE # 1,BENSON,MN,56215,5,927,45.3155,-95.602911,10
GLACIAL PLAINS CO-OP,BENSON WEST ELEVATIOR,BENSON,MN,56215,5,965,45.316927,-95.594235,10
GLACIEL PLAINS CO-OP,260 20TH ST NW,BENSON,MN,56215,3,360,45.32661,-95.6356,10
AGRALITE ELECTRIC CO-OP,320 HIGHWAY 12 SE,BENSON,MN,56215,40,6300,45.312102,-95.601871,40
GLACIAL PLAINS CO-OP,1020 ATLANTIC AVE,BENSON,MN,56215,5,2960,45.31386,-95.59635,10
GLACIAL PLAINS CO-OP,195 30TH AVE NE # 4,BENSON,MN,56215,12,24043,45.32349,-95.55598,10
DAWSON CO-OP CREDIT UNION,126 3RD ST,BOYD,MN,56218,2,546,44.850582,-95.899336,20
DAWSON CO-OP CREDIT UNION,152 3RD ST,BOYD,MN,56218,5,1365,44.850582,-95.899336,20
